Generated from IonStartSweep.iob -- KE = 25eV ConeAngle = 00deg
Final-Y-pos(mm), Final-Z-pos(mm)
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013
14.999171088075,15.000000000013